"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","23","3","0","0","12","2.4","0.12","0","12","0","0"
"9","23","4","0","0","11.5","2.2","0.12","0","11.5","0","0"
"9","23","5","0","0","11.3","2","0.12","0","11.3","0","0"
"9","23","6","80","13","12.3","2.2","0.12","15.458","12.624","16728.403","6260.433"
"9","23","7","438","65","14.3","2.4","0.12","191.023","19.098","366407.065","343548.59"
"9","23","8","603","100","16.6","2.1","0.12","410.39","27.859","864500.575","823992.666"
"9","23","9","705","121","19.8","2","0.12","619.162","37.116","1267174.186","1212397.95"
"9","23","10","772","129","22.5","2.4","0.12","781.861","42.687","1560406.935","1495240.297"
"9","23","11","790","139","23.9","2.9","0.12","876.041","44.557","1729968.053","1658793.19"
"9","23","12","798","140","24.7","3.2","0.12","903.138","44.949","1779205.867","1706286.313"
"9","23","13","786","135","25.1","3.4","0.12","854.085","43.656","1693759.566","1623867.714"
"9","23","14","738","131","25.1","3.5","0.12","734.023","40.822","1476468.548","1414276.181"
"9","23","15","657","122","24.7","3.3","0.12","555.449","37.006","1137387.456","1087210.08"
"9","23","16","456","107","23.6","2.6","0.12","315.424","31.442","641605.504","608995.654"
"9","23","17","273","59","21.7","1.6","0.12","120.224","25.202","211649.334","194274.541"
"9","23","18","0","1","20.5","1.2","0.12","0","20.5","0","0"
"9","23","19","0","0","19.2","1.2","0.13","0","19.2","0","0"
"9","23","20","0","0","18.7","1.3","0.13","0","18.7","0","0"
"9","23","21","0","0","18.2","1.5","0.13","0","18.2","0","0"
"9","23","22","0","0","17.8","1.9","0.13","0","17.8","0","0"
"9","23","23","0","0","17.4","2.5","0.13","0","17.4","0","0"
"9","24","0","0","0","16.9","3","0.13","0","16.9","0","0"
"9","24","1","0","0","16.3","3","0.13","0","16.3","0","0"
"9","24","2","0","0","15.5","2.6","0.13","0","15.5","0","0"
"9","24","3","0","0","14.8","2.2","0.13","0","14.8","0","0"
"9","24","4","0","0","14.4","2.1","0.13","0","14.4","0","0"
"9","24","5","0","0","14.4","2.4","0.13","0","14.4","0","0"
"9","24","6","14","10","15","2.9","0.13","10.183","15.201","12065.289","1762.551"
"9","24","7","284","79","16.2","3.2","0.13","162.544","19.772","315312.781","294264.78"
"9","24","8","238","148","18","3","0.13","274.629","24.383","576195.14","545903.039"
"9","24","9","495","179","20.4","2.9","0.13","535.598","33.058","1105954.814","1056891.221"
"9","24","10","584","203","22.2","3","0.13","707.658","38.61","1428011.666","1367536.319"
"9","24","11","524","249","23","2.9","0.13","756.461","40.813","1506180.476","1442935.297"
"9","24","12","664","209","23.5","2.9","0.13","858.27","43.717","1694109.687","1624205.429"
"9","24","13","670","193","23.7","3","0.13","817.645","42.649","1623724.701","1556314.463"
"9","24","14","637","177","23.7","3","0.13","702.91","40.014","1414859.518","1354850.204"
"9","24","15","571","151","23.2","2.8","0.13","527.06","35.889","1081112.634","1032929.299"
"9","24","16","449","116","22.2","2","0.13","320.328","31.129","652068.241","619087.654"
"9","24","17","234","60","20.4","1.2","0.13","112.493","24","199688.299","182737.333"
"9","24","18","0","0","19.4","1.1","0.13","0","19.4","0","0"
"9","24","19","0","0","18.6","1","0.12","0","18.6","0","0"
"9","24","20","0","0","18.3","0.8","0.12","0","18.3","0","0"
"9","24","21","0","0","18","0.7","0.12","0","18","0","0"
"9","24","22","0","0","17.8","0.5","0.12","0","17.8","0","0"
"9","24","23","0","0","17.5","0.3","0.12","0","17.5","0","0"
"9","25","0","0","0","17.1","0.3","0.12","0","17.1","0","0"
"9","25","1","0","0","16.6","0.5","0.12","0","16.6","0","0"
"9","25","2","0","0","15.8","0.8","0.12","0","15.8","0","0"
"9","25","3","0","0","15","1","0.12","0","15","0","0"
"9","25","4","0","0","14.4","1.1","0.12","0","14.4","0","0"
"9","25","5","0","0","14","1.1","0.12","0","14","0","0"
"9","25","6","63","11","14.4","1.2","0.12","12.791","14.736","13791.441","3427.539"
"9","25","7","415","64","16.1","1.3","0.12","181.722","21.844","343458.306","321412.997"
"9","25","8","609","98","18.3","1","0.12","409.744","32.677","847332.888","807433.299"
"9","25","9","703","120","21.6","0.7","0.12","614.664","44.931","1221051.243","1167909.327"
"9","25","10","747","140","24.2","0.6","0.12","774.294","54.354","1475441.696","1413285.714"
"9","25","11","782","146","25.3","0.8","0.12","872.935","57.441","1638184.465","1570261.86"
"9","25","12","788","148","25.9","1.4","0.12","898.506","54.401","1705739.836","1635423.476"
"9","25","13","770","147","26.1","2","0.12","852.642","49.874","1650536.518","1582176.231"
"9","25","14","726","140","25.9","2.5","0.12","729.905","44.409","1448422.278","1387223.702"
"9","25","15","656","123","25.3","2.7","0.12","551.24","38.814","1121579.156","1071961.931"
"9","25","16","540","95","23.7","2.3","0.12","337.208","32.557","682676.046","648610.903"
"9","25","17","317","52","21.1","1.9","0.12","119.809","24.342","205557.035","188398.116"
"9","25","18","0","0","19.5","1.9","0.12","0","19.5","0","0"
"9","25","19","0","0","17.8","2.1","0.12","0","17.8","0","0"
"9","25","20","0","0","16.9","2.2","0.12","0","16.9","0","0"
"9","25","21","0","0","16.4","2.5","0.12","0","16.4","0","0"
"9","25","22","0","0","16","2.7","0.12","0","16","0","0"
"9","25","23","0","0","15.7","2.6","0.12","0","15.7","0","0"
"9","26","0","0","0","15.4","2.6","0.12","0","15.4","0","0"
"9","26","1","0","0","15.6","3","0.12","0","15.6","0","0"
"9","26","2","0","0","15.9","3.5","0.12","0","15.9","0","0"
"9","26","3","0","0","15.7","3.4","0.12","0","15.7","0","0"
"9","26","4","0","0","15.3","2.9","0.12","0","15.3","0","0"
"9","26","5","0","0","15.3","2.7","0.12","0","15.3","0","0"
"9","26","6","45","9","16.1","3.2","0.12","10.201","16.283","11010.354","744.998"
"9","26","7","337","68","17.8","3.6","0.12","164.871","21.187","313797.998","292803.672"
"9","26","8","559","102","20.1","3.6","0.12","388.965","28.322","816105.584","777312.502"
"9","26","9","643","131","22.5","3.8","0.12","585.379","34.5","1208764.301","1156057.76"
"9","26","10","717","143","24","4.3","0.12","752.038","38.322","1525452.666","1461524.597"
"9","26","11","675","180","24.8","4.9","0.12","817.937","39.163","1646238.322","1578030.336"
"9","26","12","678","188","25.3","5.6","0.12","844.983","38.917","1700635.247","1630499.763"
"9","26","13","626","193","25.3","5.8","0.12","775.194","37.512","1569509.645","1504020.462"
"9","26","14","281","250","24.9","5.8","0.12","490.958","32.631","1003256.251","957831.677"
"9","26","15","289","175","24.6","5.4","0.12","367.876","30.688","759529.829","722741.451"
"9","26","16","224","117","24.1","4.7","0.12","219.242","28.051","445833.86","420160.977"
"9","26","17","145","51","22.7","3.8","0.12","82.231","24.321","145129.945","130112.198"
"9","26","18","0","0","21.7","3.5","0.12","0","21.7","0","0"
"9","26","19","0","0","20.8","4.7","0.12","0","20.8","0","0"
"9","26","20","0","0","20.3","5","0.12","0","20.3","0","0"
"9","26","21","0","0","19.7","5.1","0.12","0","19.7","0","0"
"9","26","22","0","0","19.2","5","0.12","0","19.2","0","0"
"9","26","23","0","0","18.8","4.9","0.12","0","18.8","0","0"
"9","27","0","0","0","18.5","4.8","0.12","0","18.5","0","0"
"9","27","1","0","0","18.2","5.1","0.12","0","18.2","0","0"
"9","27","2","0","0","17.7","5.6","0.12","0","17.7","0","0"
"9","27","3","0","0","17.4","5.8","0.12","0","17.4","0","0"
"9","27","4","0","0","17.2","5.9","0.12","0","17.2","0","0"
"9","27","5","0","0","17.2","5.9","0.12","0","17.2","0","0"
"9","27","6","0","6","17.4","6","0.12","5.819","17.477","6901.042","0"
"9","27","7","276","66","18.4","6.3","0.12","146.451","20.533","279578.821","259797.016"
"9","27","8","577","101","20","6.3","0.12","395.873","25.923","838410.262","798826.837"
"9","27","9","676","126","21.7","5.8","0.12","600.996","31.203","1257867.914","1203421.436"
"9","27","10","673","160","23","5.4","0.12","733.853","35.131","1505304.917","1442090.763"
"9","27","11","528","235","24","5.2","0.12","741.45","36.531","1502035.103","1438936.812"
"9","27","12","722","170","24.7","5.1","0.12","863.502","39.485","1736286.55","1664887.798"
"9","27","13","536","225","25.2","4.9","0.12","725.979","37.944","1464439.305","1402673.182"
"9","27","14","309","251","25.4","4.4","0.12","512.819","35.018","1040513.194","993768.458"
"9","27","15","94","196","25.1","3.6","0.12","257.201","30.518","521940.484","493570.841"
"9","27","16","9","85","24.1","2.2","0.12","85.189","26.384","168617.234","152767.239"
"9","27","17","19","28","22.5","1.2","0.12","30.473","23.495","54588.384","42778.884"
"9","27","18","0","0","21.6","0.9","0.12","0","21.6","0","0"
"9","27","19","0","0","20.4","0.7","0.12","0","20.4","0","0"
"9","27","20","0","0","19.7","0.7","0.12","0","19.7","0","0"
"9","27","21","0","0","19.1","0.6","0.12","0","19.1","0","0"
"9","27","22","0","0","18.7","0.7","0.12","0","18.7","0","0"
"9","27","23","0","0","18.4","0.9","0.12","0","18.4","0","0"
"9","28","0","0","0","18.1","1.2","0.12","0","18.1","0","0"
"9","28","1","0","0","17.7","1.4","0.12","0","17.7","0","0"
"9","28","2","0","0","17.4","1.2","0.12","0","17.4","0","0"
"9","28","3","0","0","17.4","0.8","0.12","0","17.4","0","0"
"9","28","4","0","0","17.2","0.5","0.12","0","17.2","0","0"
"9","28","5","0","0","16.9","0.4","0.12","0","16.9","0","0"
"9","28","6","12","6","17.2","0.7","0.12","6.19","17.395","6993.62","0"
"9","28","7","113","65","18.2","1.2","0.12","96.538","21.363","185572.032","169121.261"
"9","28","8","0","55","19","1.7","0.12","52.072","20.546","103310.352","89774.439"
"9","28","9","0","81","19.5","2.2","0.12","76.799","21.553","152744.67","137457.103"
"9","28","10","0","88","19.8","2.6","0.12","83.498","21.866","165053.147","149329.442"
"9","28","11","1","127","20.2","2.7","0.12","122.397","23.171","243337.018","224839.404"
"9","28","12","0","81","20.5","2.8","0.12","76.884","22.333","150286.223","135085.769"
"9","28","13","0","44","20.2","2.6","0.12","41.71","21.231","79949.843","67241.686"
"9","28","14","0","43","19.5","2.2","0.12","40.734","20.587","78681.238","66018.033"
"9","28","15","0","46","18.2","2.6","0.12","43.547","19.281","85639.543","72729.778"
"9","28","16","15","42","16.6","4.1","0.12","46.438","17.509","92841.144","79676.197"
"9","28","17","0","11","14.9","5.5","0.12","10.38","15.068","18898.214","8353.359"
"9","28","18","0","0","14","6.1","0.12","0","14","0","0"
"9","28","19","0","0","13.1","4.8","0.12","0","13.1","0","0"
"9","28","20","0","0","12.6","3.6","0.12","0","12.6","0","0"
"9","28","21","0","0","12.2","3.2","0.12","0","12.2","0","0"
"9","28","22","0","0","11.9","3.5","0.12","0","11.9","0","0"
"9","28","23","0","0","11.6","3.7","0.12","0","11.6","0","0"
"9","29","0","0","0","11.4","3.8","0.12","0","11.4","0","0"
"9","29","1","0","0","11.3","3.9","0.12","0","11.3","0","0"
"9","29","2","0","0","11.2","3.8","0.12","0","11.2","0","0"
"9","29","3","0","0","11.1","3.5","0.12","0","11.1","0","0"
"9","29","4","0","0","11.1","3.3","0.12","0","11.1","0","0"
"9","29","5","0","0","10.8","3.2","0.12","0","10.8","0","0"
"9","29","6","93","9","11","3.3","0.12","11.539","11.191","11594.295","1308.247"
"9","29","7","578","44","12","3.7","0.12","202.725","16.054","381793.115","358389.451"
"9","29","8","768","60","13.5","3.9","0.12","440.567","22.408","949139.211","905632.219"
"9","29","9","845","72","15","4","0.12","645.441","27.866","1374134.97","1315568.688"
"9","29","10","170","262","16.3","4.1","0.12","415.919","24.421","869090.674","828420.12"
"9","29","11","70","224","17.1","4.1","0.12","289.93","22.748","598877.378","567781.556"
"9","29","12","10","109","17.1","4","0.12","112.881","19.328","227440.206","209505.879"
"9","29","13","34","233","16.7","3.8","0.12","267.268","22.136","551049.159","521648.08"
"9","29","14","23","212","16.8","3.9","0.12","225.535","21.327","466196.985","439802.556"
"9","29","15","1","102","16.7","3.5","0.12","98.033","18.794","199949.311","182989.096"
"9","29","16","10","73","15.8","2.6","0.12","73.671","17.633","150217.746","135019.718"
"9","29","17","29","42","14.7","2.1","0.12","46.845","15.953","87572.741","74594.474"
"9","29","18","0","0","14.2","2.1","0.12","0","14.2","0","0"
"9","29","19","0","0","13.6","2.5","0.12","0","13.6","0","0"
"9","29","20","0","0","13","2.8","0.12","0","13","0","0"
"9","29","21","0","0","12.2","3","0.12","0","12.2","0","0"
"9","29","22","0","0","11.4","3.1","0.12","0","11.4","0","0"
"9","29","23","0","0","10.7","3","0.12","0","10.7","0","0"
"9","30","0","0","0","10.1","2.8","0.12","0","10.1","0","0"
"9","30","1","0","0","9.6","2.7","0.12","0","9.6","0","0"
"9","30","2","0","0","9.4","2.9","0.12","0","9.4","0","0"
"9","30","3","0","0","9.4","3.4","0.12","0","9.4","0","0"
"9","30","4","0","0","9.6","4","0.12","0","9.6","0","0"
"9","30","5","0","0","10","4.7","0.12","0","10","0","0"
"9","30","6","0","2","10.4","5.1","0.12","1.94","10.428","2260.133","0"
"9","30","7","31","41","11.3","5.8","0.12","47.746","12.045","94285.969","81069.826"
"9","30","8","84","90","12.5","6.9","0.12","132.92","14.364","282055.53","262185.965"
"9","30","9","40","178","13.7","7.9","0.12","206.655","16.323","437291.528","411921.335"
"9","30","10","6","130","14","8.1","0.12","129.414","15.608","267247.719","247902.854"
"9","30","11","1","73","14.4","7.8","0.12","70.141","15.294","140880.96","126013.772"
"9","30","12","0","37","15.3","7.7","0.12","35.075","15.751","68205.748","55913.731"
"9","30","13","278","232","16.3","7.7","0.12","496.394","22.715","1049056.601","1002009.138"
"9","30","14","147","211","17","7.9","0.12","334.762","21.249","705812.318","670927.366"
"9","30","15","383","149","16.8","7.4","0.12","400.232","22.149","858482.771","818188.097"
"9","30","16","32","79","15.9","6.2","0.12","90.66","17.266","186362.491","169883.711"
"9","30","17","52","38","14.6","5.1","0.12","48.444","15.405","88156.706","75157.747"
"9","30","18","0","0","13.9","4.6","0.12","0","13.9","0","0"
"9","30","19","0","0","14","4.2","0.11","0","14","0","0"
"9","30","20","0","0","13","4","0.11","0","13","0","0"
"9","30","21","0","0","12","3.7","0.11","0","12","0","0"
"9","30","22","0","0","12","3.6","0.11","0","12","0","0"
"9","30","23","0","0","12","3.7","0.11","0","12","0","0"
"10","1","0","0","0","11","3.6","0.11","0","11","0","0"
"10","1","1","0","0","11","3.5","0.11","0","11","0","0"
"10","1","2","0","0","10","3.2","0.11","0","10","0","0"
"10","1","3","0","0","10","3","0.11","0","10","0","0"
"10","1","4","0","0","10","2.8","0.11","0","10","0","0"
"10","1","5","0","0","9","2.7","0.11","0","9","0","0"
"10","1","6","0","0","10","3.2","0.11","0","0","0","0"
"10","1","7","500","47","13","3.8","0.11","184.963","16.646","347308.021","325126.3"
"10","1","8","680","73","15","4","0.11","411.582","23.199","881612.342","840498.096"
"10","1","9","770","90","17","4.4","0.11","616.658","28.621","1307728.415","1251515.182"
"10","1","10","828","98","19","4.7","0.11","779.792","33.088","1619383.567","1552127.153"
"10","1","11","859","101","20","4.7","0.11","872.752","35.749","1788854.616","1715593.168"
"10","1","12","871","100","21","4.6","0.11","899.591","37.444","1830839.755","1756090.607"
"10","1","13","863","97","22","4.4","0.11","851.921","38.008","1733552.402","1662250.532"
"10","1","14","827","91","23","4.1","0.11","733.805","37.398","1502653.284","1439533.088"
"10","1","15","758","81","22","3.4","0.11","550.338","34.018","1145794.052","1095318.797"
"10","1","16","628","65","21","2.4","0.11","328.583","29.445","665972.279","632499.017"
"10","1","17","352","35","18","2","0.11","102.438","20.632","162647.452","147008.99"
"10","1","18","0","0","16","2.5","0.11","0","16","0","0"
"10","1","19","0","0","16","2.8","0.11","0","16","0","0"
"10","1","20","0","0","15","2.8","0.11","0","15","0","0"
"10","1","21","0","0","14","2.6","0.11","0","14","0","0"
"10","1","22","0","0","14","2.3","0.11","0","14","0","0"
"10","1","23","0","0","14","2","0.11","0","14","0","0"
"10","2","0","0","0","13","1.8","0.11","0","13","0","0"
"10","2","1","0","0","13","1.8","0.11","0","13","0","0"
"10","2","2","0","0","13","1.8","0.11","0","13","0","0"
"10","2","3","0","0","12","1.9","0.11","0","12","0","0"
"10","2","4","0","0","12","2","0.11","0","12","0","0"
"10","2","5","0","0","12","2","0.11","0","12","0","0"
"10","2","6","0","0","13","2","0.11","0","0","0","0"
"10","2","7","159","63","15","2.5","0.11","109.104","17.707","210261.312","192935.702"
"10","2","8","631","82","18","2.8","0.11","397.238","27.565","835860.249","796367.181"
"10","2","9","732","100","21","2.9","0.11","603.256","35.286","1247134.094","1193067.959"
"10","2","10","520","198","22","3.1","0.11","642.68","36.665","1307110.841","1250919.491"
"10","2","11","799","124","23","3.2","0.11","850.436","42.091","1700424.165","1630296.16"
"10","2","12","793","130","24","3.3","0.11","867.845","43.163","1726347.092","1655300.534"
"10","2","13","396","263","25","3.3","0.11","629.88","38.888","1262109.245","1207512.48"
"10","2","14","336","233","25","3.2","0.11","508.969","36.421","1030053.814","983679.696"
"10","2","15","530","129","24","3","0.11","462.836","34.778","953894.329","910218.845"
"10","2","16","307","108","23","2.5","0.11","238.388","29.021","480794.761","453883.075"
"10","2","17","9","36","21","2.3","0.11","36.331","21.934","65191.788","53006.568"
"10","2","18","0","0","20","2.6","0.11","0","20","0","0"
"10","2","19","0","0","19","2.9","0.11","0","19","0","0"
"10","2","20","0","0","19","3","0.11","0","19","0","0"
"10","2","21","0","0","18","3.2","0.11","0","18","0","0"
"10","2","22","0","0","18","3.2","0.11","0","18","0","0"
"10","2","23","0","0","18","2.9","0.11","0","18","0","0"
"10","3","0","0","0","18","2.5","0.11","0","18","0","0"
"10","3","1","0","0","18","2.6","0.11","0","18","0","0"
"10","3","2","0","0","18","2.8","0.11","0","18","0","0"
"10","3","3","0","0","18","3","0.11","0","18","0","0"
"10","3","4","0","0","18","3.2","0.11","0","18","0","0"
"10","3","5","0","0","18","3.3","0.11","0","18","0","0"
"10","3","6","0","0","18","3.3","0.11","0","0","0","0"
"10","3","7","0","34","18","3.4","0.11","32.153","18.696","62015.326","49942.66"
"10","3","8","2","118","19","3.4","0.11","115.833","21.518","236850.268","218582.505"
"10","3","9","0","44","21","3.4","0.11","41.643","21.903","80667.83","67934.232"
"10","3","10","66","260","22","3.5","0.11","321.501","28.856","653995.168","620946.303"
"10","3","11","313","292","23","3.7","0.11","599.191","35.405","1211753.34","1158940.885"
"10","3","12","621","200","24","3.9","0.11","793.673","39.975","1592472.637","1526169.784"
"10","3","13","565","213","25","3.9","0.11","727.707","39.653","1462437.99","1400742.782"
"10","3","14","520","196","25","3.7","0.11","613.565","37.746","1245282.076","1191281.565"
"10","3","15","436","165","25","3.2","0.11","444.478","35.007","912209.466","870011.041"
"10","3","16","305","115","24","2.7","0.11","244.363","29.952","491070.377","463794.585"
"10","3","17","102","39","22","2.7","0.11","59.953","23.389","99598.403","86194.02"
"10","3","18","0","0","21","3.1","0.11","0","21","0","0"
"10","3","19","0","0","20","3.4","0.11","0","20","0","0"
"10","3","20","0","0","20","3.3","0.11","0","20","0","0"
"10","3","21","0","0","19","3.2","0.11","0","19","0","0"
"10","3","22","0","0","19","3.1","0.11","0","19","0","0"
"10","3","23","0","0","19","2.8","0.11","0","19","0","0"
"10","4","0","0","0","19","2.4","0.11","0","19","0","0"
"10","4","1","0","0","18","2.3","0.11","0","18","0","0"
"10","4","2","0","0","18","2.2","0.11","0","18","0","0"
"10","4","3","0","0","18","2.2","0.11","0","18","0","0"
"10","4","4","0","0","17","2.1","0.11","0","17","0","0"
"10","4","5","0","0","17","2.1","0.11","0","17","0","0"
"10","4","6","0","0","17","2.6","0.11","0","17","0","0"
"10","4","7","233","67","18","3.1","0.11","132.275","20.941","249523.029","230806.22"
"10","4","8","438","120","20","2.9","0.11","342.574","28.102","714618.278","679421.295"
"10","4","9","561","150","23","2.6","0.11","539.789","36.465","1105747.114","1056690.881"
"10","4","10","609","177","25","2.5","0.11","691.452","42.528","1379522.385","1320765.206"
"10","4","11","641","189","26","2.5","0.11","784.802","45.871","1541756.342","1477250.568"
"10","4","12","647","192","27","2.7","0.11","806.419","46.689","1578122.129","1512327.771"
"10","4","13","616","193","27","3","0.11","750.759","44.414","1483878.396","1421423.469"
"10","4","14","575","176","27","3.3","0.11","630.714","40.948","1267088.411","1212315.214"
"10","4","15","277","172","26","3.4","0.11","350.892","33.645","717221.802","681932.566"
"10","4","16","365","104","25","3","0.11","259.111","30.987","518126.275","489891.785"
"10","4","17","134","37","22","2.5","0.11","62.811","23.486","100117.586","86694.805"
"10","4","18","0","0","20","2.4","0.11","0","20","0","0"
"10","4","19","0","0","19","2.5","0.11","0","19","0","0"
"10","4","20","0","0","18","2.6","0.11","0","18","0","0"
"10","4","21","0","0","18","2.8","0.11","0","18","0","0"
"10","4","22","0","0","18","2.9","0.11","0","18","0","0"
"10","4","23","0","0","17","2.8","0.11","0","17","0","0"
"10","5","0","0","0","17","2.7","0.11","0","17","0","0"
"10","5","1","0","0","17","2.5","0.11","0","17","0","0"
"10","5","2","0","0","16","2.4","0.11","0","16","0","0"
"10","5","3","0","0","16","2.3","0.11","0","16","0","0"
"10","5","4","0","0","16","2.3","0.11","0","16","0","0"
"10","5","5","0","0","15","2.4","0.11","0","15","0","0"
"10","5","6","0","0","16","2.9","0.11","0","16","0","0"
"10","5","7","352","57","18","3.5","0.11","154.426","21.196","285818.11","265815.221"
"10","5","8","573","93","20","3.6","0.11","378.794","28.002","793468.163","755477.216"
"10","5","9","685","116","22","3.5","0.11","586.342","34.592","1214672.143","1161756.263"
"10","5","10","697","150","24","3.6","0.11","730.424","39.41","1478598.922","1416331.067"
"10","5","11","720","163","25","3.6","0.11","823.356","42.349","1643084.628","1574988.391"
"10","5","12","724","165","26","3.6","0.11","843.237","43.763","1672379.832","1603245.549"
"10","5","13","676","175","26","3.7","0.11","780.089","42.193","1557896.758","1492819.066"
"10","5","14","638","159","26","3.8","0.11","660.392","39.527","1336873.719","1279627.752"
"10","5","15","565","133","25","3.8","0.11","481.948","34.894","995016.69","949884.076"
"10","5","16","390","101","24","3.3","0.11","264.261","29.809","530060.947","501403.564"
"10","5","17","143","36","22","3","0.11","62.95","23.347","97178.983","83860.329"
"10","5","18","0","0","20","3.3","0.11","0","20","0","0"
"10","5","19","0","0","19","3.5","0.11","0","19","0","0"
"10","5","20","0","0","18","3.6","0.11","0","18","0","0"
"10","5","21","0","0","18","3.8","0.11","0","18","0","0"
"10","5","22","0","0","18","4","0.11","0","18","0","0"
"10","5","23","0","0","18","4.1","0.11","0","18","0","0"
"10","6","0","0","0","18","3.9","0.11","0","18","0","0"
"10","6","1","0","0","17","3.6","0.11","0","17","0","0"
"10","6","2","0","0","17","3.5","0.11","0","17","0","0"
"10","6","3","0","0","16","3.6","0.11","0","16","0","0"
"10","6","4","0","0","16","3.9","0.11","0","16","0","0"
"10","6","5","0","0","16","4.1","0.11","0","16","0","0"
"10","6","6","0","0","16","4.5","0.11","0","16","0","0"
"10","6","7","306","61","18","4.8","0.11","146.833","20.534","273645.952","254074.372"
"10","6","8","539","101","20","4.8","0.11","370.184","26.607","778463.513","741004.239"
"10","6","9","658","124","22","4.9","0.11","576.165","32.163","1203867.376","1151334.352"
"10","6","10","693","150","23","5","0.11","725.684","35.612","1490502.583","1427812.934"
"10","6","11","724","158","24","5.1","0.11","819.368","38.046","1662771.25","1593977.438"
"10","6","12","733","158","25","5.2","0.11","841.22","39.24","1698344.75","1628290.427"
"10","6","13","516","212","25","5.1","0.11","680.386","36.657","1382380.968","1323522.498"
"10","6","14","86","240","24","5","0.11","312.032","29.405","636077.213","603663.252"
"10","6","15","46","168","23","4.8","0.11","198.483","26.534","405891.458","381633.894"
"10","6","16","63","108","21","4.8","0.11","134.195","23.386","272248.01","252725.964"
"10","6","17","0","26","18","5.1","0.11","24.929","18.408","41468.725","30124.107"
"10","6","18","0","0","16","5.5","0.11","0","16","0","0"
"10","6","19","0","0","15","5.6","0.11","0","15","0","0"
"10","6","20","0","0","13","5.3","0.11","0","13","0","0"
"10","6","21","0","0","12","5","0.11","0","12","0","0"
"10","6","22","0","0","12","4.8","0.11","0","12","0","0"
"10","6","23","0","0","11","4.5","0.11","0","11","0","0"
"10","7","0","0","0","11","4.1","0.11","0","11","0","0"
"10","7","1","0","0","10","3.5","0.11","0","10","0","0"
"10","7","2","0","0","10","2.8","0.11","0","10","0","0"
"10","7","3","0","0","10","2.3","0.11","0","10","0","0"
"10","7","4","0","0","11","2.3","0.11","0","11","0","0"
"10","7","5","0","0","11","2.5","0.11","0","11","0","0"
"10","7","6","0","0","11","3.2","0.11","0","11","0","0"
"10","7","7","0","31","12","4.1","0.11","29.311","12.57","57495.869","45583.345"
"10","7","8","0","80","13","4.7","0.11","76.459","14.38","158301.677","142817.203"
"10","7","9","22","180","14","4.9","0.11","191.571","17.362","403108.566","378949.61"
"10","7","10","31","228","14","5.1","0.11","259.227","18.427","544515.203","515345.648"
"10","7","11","62","285","14","5.3","0.11","350.976","19.844","737621.755","701609.667"
"10","7","12","18","237","13","5.7","0.11","249.602","16.96","523127.864","494716.147"
"10","7","13","41","257","12","6.1","0.11","300.777","16.565","637308.169","604850.591"
"10","7","14","12","188","11","6.5","0.11","193.224","13.812","409745.135","385351.02"
"10","7","15","113","176","10","6.6","0.11","252.449","13.651","548269.977","518967.376"
"10","7","16","0","25","10","6.7","0.11","23.616","10.338","47311.968","35760.3"
"10","7","17","0","5","10","6.7","0.11","4.713","10.063","7186.523","0"
"10","7","18","0","0","10","6.7","0.11","0","10","0","0"
"10","7","19","0","0","9","6.7","0.11","0","9","0","0"
"10","7","20","0","0","9","6.5","0.11","0","9","0","0"
"10","7","21","0","0","9","6.1","0.11","0","9","0","0"
"10","7","22","0","0","9","5.7","0.11","0","9","0","0"
"10","7","23","0","0","9","5.5","0.11","0","9","0","0"
"10","8","0","0","0","9","5.5","0.11","0","9","0","0"
"10","8","1","0","0","9","5.6","0.11","0","9","0","0"
"10","8","2","0","0","9","5.7","0.11","0","9","0","0"
"10","8","3","0","0","8","5.8","0.11","0","8","0","0"
"10","8","4","0","0","8","5.6","0.11","0","8","0","0"
"10","8","5","0","0","8","5.4","0.11","0","8","0","0"
"10","8","6","0","0","8","5.3","0.11","0","8","0","0"
"10","8","7","115","55","8","5.5","0.11","89.425","9.428","175953.236","159843.297"
"10","8","8","0","9","9","5.5","0.11","8.495","9.139","16382.15","5926.449"
"10","8","9","0","136","10","5.3","0.11","131.791","12.2","278642.61","258893.979"
"10","8","10","0","29","11","5.3","0.11","27.448","11.457","54259.485","42461.64"
"10","8","11","0","101","11","5.3","0.11","96.038","12.597","197861.484","180975.249"
"10","8","12","0","60","12","5.6","0.11","56.877","12.912","114544.608","100610.621"
"10","8","13","0","34","12","6","0.11","32.196","12.494","63601.919","51473.034"
